persona_id,trial,option_a_id,option_b_id,choice,thinking,raw_sliders,adjusted_sliders
6,14,wine_22560,wine_18600,A,"Option A is a Gewürztraminer with bold aromas and Instagram-worthy fruit notes like lychee and rose petal — exactly my style. Plus, the label sounds fun and unique, which makes it perfect for sharing on my stories. I’d rather go with that than a basic red blend, no matter how cheap it is.","{""Fruit Intensity"": 37, ""Body and Structure"": -14, ""Acidity"": 100, ""Oak Influence"": -73, ""Sweetness"": -24, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 60, ""Body and Structure"": -14, ""Acidity"": 20, ""Oak Influence"": -73, ""Sweetness"": 50, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 40, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,15,wine_38496,wine_64404,A,"Option A sounds way more appealing to me because of the sweet and aromatic notes like honeysuckle and peach. I love wines that are Instagrammable and have a fun, zesty finish — plus, the packaging probably looks trendy. Option B seems too bold and complicated for a casual dinner.","{""Fruit Intensity"": -55, ""Body and Structure"": -100, ""Acidity"": 84, ""Oak Influence"": -56, ""Sweetness"": 8, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 60, ""Body and Structure"": -80, ""Acidity"": 60, ""Oak Influence"": -70, ""Sweetness"": 60, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": -40, ""Aging Potential"": -20, ""Traditional Style"": -30, ""Value for Money"": 20, ""Effervescence"": 10, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 30, ""Floral Aroma Intensity"": 30}"
6,16,wine_30227,wine_54106,B,"Even though the Viognier from Virginia sounds elegant, I’m more drawn to the sweet and curvy Black Road White from Iowa. The exotic blend and the hint of citrus and sweetness really appeal to my taste for aromatic, Instagram-friendly wines that are fun to share with friends.","{""Fruit Intensity"": 40, ""Body and Structure"": -4, ""Acidity"": -11, ""Oak Influence"": -14, ""Sweetness"": 100, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 60, ""Body and Structure"": -4, ""Acidity"": -11, ""Oak Influence"": -14, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 40}"
6,17,wine_27537,wine_16969,B,"Zara is drawn to sweet, aromatic wines with unique packaging and a fun vibe. Option B, with its late harvest Sémillon and notes of peach, apricot, and caramel, sounds more Instagrammable and aligns with her preference for sweet, flavorful whites. Plus, the lower price and higher points make it feel like a trendy, good-value choice.","{""Fruit Intensity"": 3, ""Body and Structure"": -100, ""Acidity"": 67, ""Oak Influence"": 83, ""Sweetness"": 96, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 40, ""Body and Structure"": -100, ""Acidity"": 67, ""Oak Influence"": 83, ""Sweetness"": 100, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,18,wine_56115,wine_67176,A,"Option A sounds more appealing because it has a dry white-fruit aroma and flavors of peach and apple, which align with my love for sweet and aromatic whites. Plus, the price is much better for a casual dinner night. I’m all about good value and Instagram-worthy descriptions!","{""Fruit Intensity"": -41, ""Body and Structure"": -96, ""Acidity"": -13, ""Oak Influence"": -100, ""Sweetness"": -2, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": -41, ""Body and Structure"": -70, ""Acidity"": -13, ""Oak Influence"": -90, ""Sweetness"": 40, ""Aromatic Complexity"": 30, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 25, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,19,wine_112286,wine_54168,A,"Option A sounds more fun and sweet, with those peach and pineapple flavors that seem perfect for a light, Instagram-worthy pour. Plus, the price feels just right for a casual dinner without breaking the bank.","{""Fruit Intensity"": -4, ""Body and Structure"": -82, ""Acidity"": 12, ""Oak Influence"": -100, ""Sweetness"": 88, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 40, ""Body and Structure"": -82, ""Acidity"": 12, ""Oak Influence"": -100, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 60, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,20,wine_54168,wine_128350,B,"Zara is all about Instagrammable wines with bold labels and a fun vibe. While Option A sounds rich and complex, Option B’s name, ‘Swanky White,’ and its crisp, easygoing style really speak to her taste for trendy, social wines that pair well with good vibes and good friends.","{""Fruit Intensity"": -4, ""Body and Structure"": -100, ""Acidity"": 68, ""Oak Influence"": -73, ""Sweetness"": 21, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 40, ""Body and Structure"": -80, ""Acidity"": 68, ""Oak Influence"": -90, ""Sweetness"": 70, ""Aromatic Complexity"": 50, ""Earthy/Savory Character"": -30, ""Aging Potential"": -20, ""Traditional Style"": -40, ""Value for Money"": 0, ""Effervescence"": 20, ""Playfulness"": 60, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 20, ""Floral Aroma Intensity"": 30}"
6,21,wine_100376,wine_95715,B,"Option B really stands out to me because it’s sweet, fruity, and has that Instagrammable quality with its apple theme and dessert wine vibe. I love wines that are fun and easy to pair with food, and this one sounds like it would be perfect for a casual dinner with friends.","{""Fruit Intensity"": 56, ""Body and Structure"": -10, ""Acidity"": -42, ""Oak Influence"": -25, ""Sweetness"": 100, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 70, ""Body and Structure"": -10, ""Acidity"": -42, ""Oak Influence"": -25, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 40}"
6,22,wine_64349,wine_106425,A,"Option A has a cool name and a fun backstory about 'journaux,' which makes it feel more Instagram-worthy. Plus, the fruity and candy-like flavors sound like something I’d enjoy with friends. The bold label and higher points also make it feel more special for the dinner table.","{""Fruit Intensity"": 13, ""Body and Structure"": 32, ""Acidity"": 28, ""Oak Influence"": -100, ""Sweetness"": 14, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 30, ""Body and Structure"": 20, ""Acidity"": 10, ""Oak Influence"": -100, ""Sweetness"": 50, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 10, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,23,wine_16969,wine_80832,B,"Option B really catches my eye with its sparkling and creamy profile, plus the Instagram-worthy presentation of a Franciacorta. The peach and golden apple notes sound sweet and aromatic, which is right up my alley. I also love that it's a sparkler—it'll make the dinner feel extra special and fun to share with friends.","{""Fruit Intensity"": -93, ""Body and Structure"": -12, ""Acidity"": -16, ""Oak Influence"": -100, ""Sweetness"": -60, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": -70, ""Body and Structure"": -12, ""Acidity"": -16, ""Oak Influence"": -100, ""Sweetness"": -80, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 40, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,24,wine_76761,wine_19064,A,"Option A sounds more interesting with its sweet and aromatic notes like green melon and tropical fruits — exactly the kind of flavors I love. Plus, the price is better, and I can picture it looking really pretty in a glass for a fun, shareable moment with friends.","{""Fruit Intensity"": -54, ""Body and Structure"": -47, ""Acidity"": 60, ""Oak Influence"": -100, ""Sweetness"": 24, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": -54, ""Body and Structure"": -47, ""Acidity"": 60, ""Oak Influence"": -100, ""Sweetness"": 60, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 40, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,25,wine_110969,wine_81957,A,"Zara is drawn to the floral and sweet notes in Option A, especially the mention of lavender and white cherries, which align with her love for aromatic and Instagram-worthy wines. The unique grape variety and the soft, sweet finish make it more appealing to her than the more neutral, clean finish of Option B.","{""Fruit Intensity"": 0, ""Body and Structure"": -7, ""Acidity"": -33, ""Oak Influence"": -100, ""Sweetness"": 17, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 50, ""Body and Structure"": -30, ""Acidity"": -50, ""Oak Influence"": -100, ""Sweetness"": 70, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": -70, ""Aging Potential"": -50, ""Traditional Style"": -50, ""Value for Money"": 0, ""Effervescence"": 20, ""Playfulness"": 60, ""Tropical Aroma Intensity"": 50, ""Sessionability"": 30, ""Floral Aroma Intensity"": 40}"
6,26,wine_54168,wine_30951,B,"Option B sounds more interesting and bold, which I love for a fun dinner vibe. Plus, the price is super reasonable, and I’m always drawn to something with a unique blend like Malbec-Syrah. The Instagram factor is high here!","{""Fruit Intensity"": -40, ""Body and Structure"": -49, ""Acidity"": 7, ""Oak Influence"": -100, ""Sweetness"": 73, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 30, ""Body and Structure"": -49, ""Acidity"": 7, ""Oak Influence"": -100, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,27,wine_101359,wine_45457,A,"I’m more drawn to Option A because it sounds rich and fruity, which I really enjoy. Plus, the name and label look unique and Instagram-worthy, which is a big plus for me.","{""Fruit Intensity"": 95, ""Body and Structure"": 2, ""Acidity"": 6, ""Oak Influence"": -100, ""Sweetness"": 20, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 95, ""Body and Structure"": 10, ""Acidity"": 10, ""Oak Influence"": -100, ""Sweetness"": 50, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": -50, ""Aging Potential"": -30, ""Traditional Style"": -40, ""Value for Money"": 0, ""Effervescence"": 10, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 40, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,28,wine_55796,wine_47643,A,"Zara is more likely to go with Option A because of the unique whale label and the sweet, candy-like apple and lemon notes, which align with her taste for sweet and aromatic whites. The Instagrammable factor of the label and the lower price point also make it more appealing to her social and budget-conscious style.","{""Fruit Intensity"": 15, ""Body and Structure"": -100, ""Acidity"": 58, ""Oak Influence"": -92, ""Sweetness"": 31, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 40, ""Body and Structure"": -70, ""Acidity"": 30, ""Oak Influence"": -100, ""Sweetness"": 70, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": -50, ""Aging Potential"": -30, ""Traditional Style"": -50, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,29,wine_11150,wine_30987,B,"Zara is more drawn to bold and unique labels, and while both wines sound interesting, the Shark Trust has a cooler name and a more Instagrammable vibe. Plus, the Syrah’s rich and spicy profile sounds fun and shareable with friends, which fits her social wine experience perfectly.","{""Fruit Intensity"": 100, ""Body and Structure"": 38, ""Acidity"": -6, ""Oak Influence"": 26, ""Sweetness"": -33, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 100, ""Body and Structure"": 38, ""Acidity"": -6, ""Oak Influence"": 26, ""Sweetness"": 60, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}"
6,30,wine_10590,wine_20029,B,"Option B sounds more fun and fruity, which is exactly what I’m looking for. I love wines that are easy to drink and Instagram-worthy, and the name of the bridge adds a cool story to share with friends. Plus, the ripe cherry and plum flavors sound delicious and not too complicated.","{""Fruit Intensity"": 25, ""Body and Structure"": -54, ""Acidity"": 47, ""Oak Influence"": -100, ""Sweetness"": -12, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 50, ""Body and Structure"": -60, ""Acidity"": 40, ""Oak Influence"": -100, ""Sweetness"": 30, ""Aromatic Complexity"": 30, ""Earthy/Savory Character"": -20, ""Aging Potential"": -10, ""Traditional Style"": -20, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,31,wine_89336,wine_98298,A,"Zara is really into sweet, aromatic whites with bold and fun flavors, and the banana and tangerine notes in the David Hill Port Muscat sound Instagram-worthy and delicious. Plus, the idea of pairing it with dessert is just the kind of playful, social experience she loves.","{""Fruit Intensity"": 100, ""Body and Structure"": 56, ""Acidity"": -71, ""Oak Influence"": 12, ""Sweetness"": 93, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 100, ""Body and Structure"": 30, ""Acidity"": -71, ""Oak Influence"": 12, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 40, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,32,wine_39220,wine_101359,B,"Option B sounds more appealing because it mentions rich, fruity flavors and a full body, which I tend to enjoy. The description of 'perfumed tannins and black fruits' makes it sound bold and Instagram-worthy, and the price seems reasonable for a dinner wine.","{""Fruit Intensity"": 100, ""Body and Structure"": 20, ""Acidity"": -60, ""Oak Influence"": 10, ""Sweetness"": 14, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 100, ""Body and Structure"": 10, ""Acidity"": -60, ""Oak Influence"": 10, ""Sweetness"": 80, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 60, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
6,33,wine_106425,wine_47643,A,"I’ve never had a Shiraz before, but the label looks really classic and the description mentions vanilla oak and mulberry — that sounds sweet and aromatic, which I love. Plus, it’s half the price of the other one, and I want something that’s fun to share with friends at dinner.","{""Fruit Intensity"": -6, ""Body and Structure"": -100, ""Acidity"": 5, ""Oak Influence"": 21, ""Sweetness"": -5, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": -6, ""Body and Structure"": -100, ""Acidity"": 5, ""Oak Influence"": 21, ""Sweetness"": 40, ""Aromatic Complexity"": 30, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 25, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 10}"
6,34,wine_55613,wine_114833,A,"Option A has a unique and intriguing description with notes of cranberry and black cherry, which sounds sweet and aromatic—right up my alley. Plus, Croatian wine feels a bit exotic and Instagram-worthy, which I love. The price is also better than B, and I’d get more out of it at dinner with friends.","{""Fruit Intensity"": 39, ""Body and Structure"": 10, ""Acidity"": 63, ""Oak Influence"": -100, ""Sweetness"": -7, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 60, ""Body and Structure"": 10, ""Acidity"": 70, ""Oak Influence"": -90, ""Sweetness"": 40, ""Aromatic Complexity"": 30, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": -20, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,35,wine_95715,wine_72603,A,"Option A sounds way more fun and Instagrammable with its sweet, fruity flavors and the idea of it being a dessert wine. I love Moscato and other sweet whites, so the candied apple and honeyed apricot notes really appeal to me. Plus, the bold description makes it sound like something my friends would enjoy too.","{""Fruit Intensity"": 63, ""Body and Structure"": 18, ""Acidity"": -49, ""Oak Influence"": -27, ""Sweetness"": 100, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 75, ""Body and Structure"": 10, ""Acidity"": -40, ""Oak Influence"": -30, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": -10, ""Aging Potential"": -10, ""Traditional Style"": -20, ""Value for Money"": 0, ""Effervescence"": 10, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 25, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,36,wine_45706,wine_57268,B,"Option B sounds more up my alley because it's a Traminer, which I already love for its sweet and aromatic qualities. Plus, the lower price and the Instagrammable floral notes make it a fun and trendy choice for a casual dinner with friends.","{""Fruit Intensity"": -5, ""Body and Structure"": -37, ""Acidity"": 100, ""Oak Influence"": -26, ""Sweetness"": -9, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 30, ""Body and Structure"": -70, ""Acidity"": 100, ""Oak Influence"": -50, ""Sweetness"": 60, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": -20, ""Aging Potential"": -10, ""Traditional Style"": -30, ""Value for Money"": 20, ""Effervescence"": 10, ""Playfulness"": 50, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 20, ""Floral Aroma Intensity"": 30}"
6,37,wine_92806,wine_128748,A,"I’m really into sweet, aromatic whites with fun, Instagrammable vibes, and the Ramspeck Pinot Grigio sounds crisp and refreshing—perfect for a casual dinner. Plus, it’s more affordable and has that golden honey color I love for pictures. The Tannat seems too bold and not as ‘trendy’ for my style.","{""Fruit Intensity"": -34, ""Body and Structure"": -100, ""Acidity"": 48, ""Oak Influence"": -80, ""Sweetness"": -10, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 60, ""Body and Structure"": -80, ""Acidity"": 48, ""Oak Influence"": -90, ""Sweetness"": 50, ""Aromatic Complexity"": 40, ""Earthy/Savory Character"": -20, ""Aging Potential"": -10, ""Traditional Style"": -30, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 30, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 20}"
6,38,wine_112286,wine_70070,A,"Even though both wines are from the US, I’m more drawn to the sweet, fruity, and Instagram-worthy vibes of the One Woman Tribute White. The candied and honeyed notes sound like something I’d love to sip with friends and snap a photo of for my feed. Plus, the price is just right for a fun, casual dinner night.","{""Fruit Intensity"": -10, ""Body and Structure"": -60, ""Acidity"": 16, ""Oak Influence"": -31, ""Sweetness"": 100, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 40, ""Body and Structure"": -60, ""Acidity"": 16, ""Oak Influence"": -31, ""Sweetness"": 100, ""Aromatic Complexity"": 20, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 60, ""Tropical Aroma Intensity"": 30, ""Sessionability"": 0, ""Floral Aroma Intensity"": 40}"
6,39,wine_88501,wine_11150,A,"Option A seems more fun and vibrant with its zesty cherry finish and bold description. Plus, for under $15, it's a great value and would look cool on the table for dinner. I'm all about the Instagram factor and a good balance of fruit and acidity!","{""Fruit Intensity"": 100, ""Body and Structure"": -6, ""Acidity"": 79, ""Oak Influence"": 18, ""Sweetness"": 20, ""Aromatic Complexity"": 0, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 0, ""Tropical Aroma Intensity"": 0, ""Sessionability"": 0, ""Floral Aroma Intensity"": 0}","{""Fruit Intensity"": 100, ""Body and Structure"": -6, ""Acidity"": 79, ""Oak Influence"": 18, ""Sweetness"": 60, ""Aromatic Complexity"": 30, ""Earthy/Savory Character"": 0, ""Aging Potential"": 0, ""Traditional Style"": 0, ""Value for Money"": 0, ""Effervescence"": 0, ""Playfulness"": 40, ""Tropical Aroma Intensity"": 20, ""Sessionability"": 0, ""Floral Aroma Intensity"": 30}"
