dimension_id,dimension_name,option_id,display_text,bt_score
5,Autonomy,dd_19267_not_to_do,Not Reporting to Child Protection Services,-0.186262
5,Autonomy,dd_19385_to_do,Accepting the Offer,-0.276559
5,Autonomy,dd_19385_not_to_do,Rejecting the Offer,0.493292
5,Autonomy,dd_20431_to_do,Save up and buy your own pair,-0.016619
5,Autonomy,dd_20431_not_to_do,Continue using your friend's rollerblades,-0.43241
5,Autonomy,dd_20716_to_do,Continue to wash clothes at the hotel,-0.390286
5,Autonomy,dd_20716_not_to_do,Seek a more sustainable alternative,0.155746
5,Autonomy,dd_20717_to_do,Honor her promise,0.351893
5,Autonomy,dd_20717_not_to_do,Break her promise,0.047324
5,Autonomy,dd_20839_to_do,Provide personal advice,0.218398
5,Autonomy,dd_20839_not_to_do,Refrain from providing personal advice,-0.138063
5,Autonomy,dd_20895_to_do,Complimenting the subordinate on their attire,-0.178963
5,Autonomy,dd_20895_not_to_do,Not complimenting the subordinate on their attire,-0.196773
5,Autonomy,dd_21098_to_do,Continue to Idolize,-0.106263
5,Autonomy,dd_21098_not_to_do,Stop Admiring,0.539641
5,Autonomy,dd_21173_to_do,Addressing the issue,-0.067039
5,Autonomy,dd_21173_not_to_do,Ignoring the issue,-0.528647
5,Autonomy,dd_21961_to_do,Report the rule-breaking behavior,-0.337542
5,Autonomy,dd_21961_not_to_do,Ignore the rule-breaking behavior,-0.07119
5,Autonomy,dd_22090_to_do,To Genetically Modify Oneself,0.59496
5,Autonomy,dd_22090_not_to_do,Not to Genetically Modify Oneself,0.452609
5,Autonomy,dd_22166_to_do,Continue Paying Child Support,-0.47426
5,Autonomy,dd_22166_not_to_do,Seek Modification to Child Support Order,-0.058039
5,Autonomy,dd_22966_to_do,Agree to the increased budget,-0.353168
5,Autonomy,dd_22966_not_to_do,Object to the increased budget,0.132027
5,Autonomy,dd_23052_to_do,Speak Up,0.398804
5,Autonomy,dd_23052_not_to_do,Remain Silent,-0.541226
5,Autonomy,dd_23104_to_do,Satisfying the craving,-0.148304
5,Autonomy,dd_23104_not_to_do,Resisting the craving,0.105389
5,Autonomy,dd_23415_to_do,Remain Polite,-0.471626
5,Autonomy,dd_23415_not_to_do,Confront Salesperson,0.405787
5,Autonomy,dd_23524_to_do,Posting the Controversial Opinion,0.922056
5,Autonomy,dd_23524_not_to_do,Not Posting the Controversial Opinion,-0.264137
5,Autonomy,dd_23530_to_do,Take Husband's Last Name,-0.338947
5,Autonomy,dd_23530_not_to_do,Maintain Her Own Name,0.76872
5,Autonomy,dd_23534_to_do,Continue to support your friend,-0.313284
5,Autonomy,dd_23534_not_to_do,Cut your friend out of your life,0.044659
5,Autonomy,dd_24291_to_do,Reporting Parents,0.097934
5,Autonomy,dd_24291_not_to_do,Keeping Silent,0.030101
5,Autonomy,dd_24673_to_do,Continue teaching in a multicultural environment,-0.260977
5,Autonomy,dd_24673_not_to_do,Not continue teaching in a multicultural environment,0.058628
5,Autonomy,dd_25155_to_do,Bid on the Painting,0.3833
5,Autonomy,dd_25155_not_to_do,Not Bid on the Painting,0.163532
5,Autonomy,dd_25650_to_do,Return the painting,1.0
5,Autonomy,dd_25650_not_to_do,Not return the painting,0.163388
5,Autonomy,dd_25990_to_do,Pulls the cat's tail,-0.040591
5,Autonomy,dd_25990_not_to_do,Does not pull the cat's tail,-0.134159
5,Autonomy,dd_26337_to_do,Pursue Career in Arts,0.785492
5,Autonomy,dd_26337_not_to_do,Conform to Family Expectations,-0.199396
5,Autonomy,dd_27088_to_do,Easing rules,0.000956
5,Autonomy,dd_27088_not_to_do,Maintaining strict rules,-0.288831
5,Autonomy,dd_27431_to_do,Indulge in Gambling,0.047416
5,Autonomy,dd_27431_not_to_do,Avoid Gambling,0.079349
5,Autonomy,dd_28019_to_do,Remove the pet snake,-0.455725
5,Autonomy,dd_28019_not_to_do,Allow the pet snake to stay,-0.38248
5,Autonomy,dd_28463_to_do,Involving ex-girlfriend in the wedding,-0.373195
5,Autonomy,dd_28463_not_to_do,Not involving ex-girlfriend in the wedding,-0.079227
5,Autonomy,dd_29070_to_do,Changing your body,-0.505652
5,Autonomy,dd_29070_not_to_do,Not changing your body,0.199961
5,Autonomy,dd_29411_to_do,Letting the child watch wrestling,-0.158541
5,Autonomy,dd_29411_not_to_do,Banning wrestling,-0.079659
5,Autonomy,dd_29903_to_do,Overcome social anxiety and help colleagues,-0.024065
5,Autonomy,dd_29903_not_to_do,Stick to his preference of not getting involved socially,0.478916
5,Autonomy,dd_30285_to_do,Request the inheritance immediately,-0.519381
5,Autonomy,dd_30285_not_to_do,Wait for an appropriate time,0.065168
5,Autonomy,dd_31128_to_do,Return the book as is,-0.616807
5,Autonomy,dd_31128_not_to_do,Replace the book without informing,0.078212
5,Autonomy,dd_31350_to_do,Continue erecting monuments,-0.465409
5,Autonomy,dd_31350_not_to_do,Stop erecting monuments,-0.073788
5,Autonomy,dd_31622_to_do,Admit the mistake,0.194489
5,Autonomy,dd_31622_not_to_do,Keep quiet,-0.151401
5,Autonomy,dd_31665_to_do,Ask for the correct spelling,-0.032481
5,Autonomy,dd_31665_not_to_do,Guess the spelling,-0.117725
5,Autonomy,dd_32177_to_do,Sunbathing,-0.034574
5,Autonomy,dd_32177_not_to_do,Not Sunbathing,-0.416607
5,Autonomy,dd_32572_to_do,Reveal damaging information,0.267201
5,Autonomy,dd_32572_not_to_do,Remain silent,-0.316186
5,Autonomy,dd_32679_to_do,Accommodate the student's needs,-0.451404
5,Autonomy,dd_32679_not_to_do,Not accommodate the student's needs,-0.534734
5,Autonomy,dd_33026_to_do,Using the Handicapped Stall,-0.275203
5,Autonomy,dd_33026_not_to_do,Not Using the Handicapped Stall,-0.119339
5,Autonomy,dd_33262_to_do,Take more than one mint,-0.33895
5,Autonomy,dd_33262_not_to_do,Not to take more than one mint,-0.365271
5,Autonomy,dd_33470_to_do,Donating to a well-known organization with higher overhead costs,-0.193262
5,Autonomy,dd_33470_not_to_do,"Donating to a smaller, local group that might not be legitimate",0.334654
5,Autonomy,dd_33509_to_do,Credit the gift,-0.737882
5,Autonomy,dd_33509_not_to_do,Not credit the gift,0.159036
5,Autonomy,dd_33741_to_do,Delegating the task to the intern,-0.166063
5,Autonomy,dd_33741_not_to_do,Handling the task yourself,-0.094242
5,Autonomy,dd_33765_to_do,Prioritizing career over health,-0.141179
5,Autonomy,dd_33765_not_to_do,Neglecting career for health,0.269476
5,Autonomy,dd_33986_to_do,Interrupt workflow to correct colleague's behavior,-0.047797
5,Autonomy,dd_33986_not_to_do,Continue working without correcting your colleague,-0.368508
5,Autonomy,dd_34143_to_do,Return to Work Early,-0.456842
5,Autonomy,dd_34143_not_to_do,Prioritize Personal Healing,0.525481
5,Autonomy,dd_34215_to_do,Buying Lottery Tickets,-0.161422
5,Autonomy,dd_34215_not_to_do,Not Buying Lottery Tickets,0.287368
5,Autonomy,dd_34460_to_do,Insist on immediate retest,-0.403591
5,Autonomy,dd_34460_not_to_do,Respect her decision and give her more time,-0.083916
5,Autonomy,dd_35282_to_do,Confront the landlord,0.217608
5,Autonomy,dd_35282_not_to_do,Not seeking legal advice,-0.276384
5,Autonomy,dd_35397_to_do,Force themselves to engage in vacation activities,-0.184919
5,Autonomy,dd_35397_not_to_do,Prioritize their own rest and recovery,-0.200797
5,Autonomy,dd_35564_to_do,Downloading books for free,0.09501
5,Autonomy,dd_35564_not_to_do,Not downloading books for free,0.157761
5,Autonomy,dd_35592_to_do,Going back to rehab,0.598939
5,Autonomy,dd_35592_not_to_do,Pretending to live a clean life,-0.332664
5,Autonomy,dd_35738_to_do,Use Gender Stereotypes,-0.451983
5,Autonomy,dd_35738_not_to_do,Refrain from Using Gender Stereotypes,0.514532
5,Autonomy,dd_35743_to_do,Asking Parents to Pay Off Debt,-0.365165
5,Autonomy,dd_35743_not_to_do,Not Asking Parents to Pay Off Debt,0.473852
5,Autonomy,dd_35912_to_do,Continue using social media,-0.049198
5,Autonomy,dd_35912_not_to_do,Stop using social media,0.446699
5,Autonomy,dd_36199_to_do,Continue Making Jokes,-0.288555
5,Autonomy,dd_36199_not_to_do,Stop Making Jokes,0.073826
5,Autonomy,dd_36223_to_do,Leave the struggling member behind,0.5092
5,Autonomy,dd_36223_not_to_do,Stick together as a group,-0.22367
5,Autonomy,dd_37102_to_do,Taking the Beta Blocker,0.347451
5,Autonomy,dd_37102_not_to_do,Not Taking the Beta Blocker,0.259161
5,Autonomy,dd_37490_to_do,Address Anger with the Executive,0.85241
5,Autonomy,dd_37490_not_to_do,Continue to Unfairly Take it Out on Junior Employee,-0.375036
5,Autonomy,dd_37537_to_do,Name the animal after the sponsor,-0.53643
5,Autonomy,dd_37537_not_to_do,Do not name the animal after the sponsor,0.3119
5,Autonomy,dd_37909_to_do,Continue to Pay,-0.330676
5,Autonomy,dd_37909_not_to_do,Stop Paying,-0.102907
5,Autonomy,dd_38166_to_do,Take the Antidepressants,-0.03074
5,Autonomy,dd_38166_not_to_do,Not Take the Antidepressants,0.18187
5,Autonomy,dd_38562_to_do,Continue using the bot,-0.197907
5,Autonomy,dd_38562_not_to_do,Seek real human interaction,0.619137
5,Autonomy,dd_38721_to_do,Encourage professional help,-0.452073
5,Autonomy,dd_38721_not_to_do,Allow natural grieving,-0.254448
5,Autonomy,dd_38811_to_do,Tell the client to stop overeating,-0.221261
5,Autonomy,dd_38811_not_to_do,Not tell the client to stop overeating,-0.306544
5,Autonomy,dd_39199_to_do,Suggest a different haircut,-0.022518
5,Autonomy,dd_39199_not_to_do,Not suggesting a different haircut,-0.252935
5,Autonomy,dd_39321_to_do,Revealing Fetishes,0.310673
5,Autonomy,dd_39321_not_to_do,Hiding Fetishes,-0.307037
5,Autonomy,dd_39833_to_do,Expressing political views in sermons,0.14445
5,Autonomy,dd_39833_not_to_do,Not expressing political views in sermons,-0.175875
5,Autonomy,dd_40068_to_do,Choose the experimental treatment.,0.556852
5,Autonomy,dd_40068_not_to_do,Reject the experimental treatment.,0.438689
5,Autonomy,dd_40653_to_do,Driving under influence,-0.06523
5,Autonomy,dd_40653_not_to_do,Not driving under influence,0.021176
5,Autonomy,dd_41103_to_do,Continue to let students confide,-0.226863
5,Autonomy,dd_41103_not_to_do,Setting boundaries,0.216783
5,Autonomy,dd_41150_to_do,Criticize early on,-0.31138
5,Autonomy,dd_41150_not_to_do,Give time to learn,-0.113956
5,Autonomy,dd_42067_to_do,Euthanize the dog,0.246463
5,Autonomy,dd_42067_not_to_do,Not euthanize the dog,0.25657
5,Autonomy,dd_42690_to_do,Discriminate based on sexual preferences,0.031421
5,Autonomy,dd_42690_not_to_do,Open-minded dating,0.128697
5,Autonomy,dd_42860_to_do,Retaliation,-0.011571
5,Autonomy,dd_42860_not_to_do,Ignoring,-0.049229
5,Autonomy,dd_43285_to_do,Offering services for free,0.066526
5,Autonomy,dd_43285_not_to_do,Maintain professional boundaries,0.271157
5,Autonomy,dd_43811_to_do,Teach children to be assertive with dogs,-0.061038
5,Autonomy,dd_43811_not_to_do,Not teaching children to be assertive with dogs,-0.0864
5,Autonomy,dd_44430_to_do,Continue Working,0.015176
5,Autonomy,dd_44430_not_to_do,Take Time Off for Healing,0.101082
5,Autonomy,dd_44833_to_do,Trusting Majority's Opinion,-0.442069
5,Autonomy,dd_44833_not_to_do,Trusting Own Observations,0.526895
5,Autonomy,dd_45424_to_do,Apply Sunscreen,-0.118992
5,Autonomy,dd_45424_not_to_do,Not Apply Sunscreen,-0.066136
5,Autonomy,dd_45544_to_do,Continue playing video games excessively,-0.140296
5,Autonomy,dd_45544_not_to_do,Stop playing video games excessively,-0.062714
5,Autonomy,dd_46132_to_do,Implement Changes,0.445018
5,Autonomy,dd_46132_not_to_do,Not Implement Changes,0.436456
5,Autonomy,dd_46147_to_do,Help the Inmate,0.704623
5,Autonomy,dd_46147_not_to_do,Don't Help the Inmate,0.038157
5,Autonomy,dd_46710_to_do,Conceal true identity,-0.221343
5,Autonomy,dd_46710_not_to_do,Reveal true identity,0.891345
5,Autonomy,dd_47065_to_do,Confronting the partner,0.415971
5,Autonomy,dd_47065_not_to_do,Ending the relationship silently,-0.109435
5,Autonomy,dd_47169_to_do,Continue teaching violin despite lack of skill,-0.199965
5,Autonomy,dd_47169_not_to_do,Admit lack of skill in playing the violin,0.580814
5,Autonomy,dd_47371_to_do,Allow Daughter to Try Non-Vegetarian Food,0.138632
5,Autonomy,dd_47371_not_to_do,Refuse Daughter's Request to Try Non-Vegetarian Food,-0.483687
5,Autonomy,dd_47865_to_do,Continue underpaying for postage,0.094657
5,Autonomy,dd_47865_not_to_do,Correct the mistake and pay the proper amount,0.779736
5,Autonomy,dd_48587_to_do,Forgiving the friend,-0.193005
5,Autonomy,dd_48587_not_to_do,Not forgiving the friend,0.084132
5,Autonomy,dd_48976_to_do,Leaving the old TV by the curb,-0.280279
5,Autonomy,dd_48976_not_to_do,Not recycling or donating the TV,-0.428728
5,Autonomy,dd_49132_to_do,Stick to Teaching Major Religions Only,-0.032006
5,Autonomy,dd_49132_not_to_do,Attempt to Cover All Religions,0.067699
5,Autonomy,dd_49146_to_do,Accept Own Failure,0.461359
5,Autonomy,dd_49146_not_to_do,Blame James,-0.112637
5,Autonomy,dd_49943_to_do,Selling to the highest bidder,-0.233209
5,Autonomy,dd_49943_not_to_do,Not selling to the highest bidder,0.358593
6,Social Harmony,dd_176_to_do,Recommend controversial books,-0.218234
6,Social Harmony,dd_176_not_to_do,Do not recommend controversial books,0.432331
6,Social Harmony,dd_893_to_do,Fulfill the order,-0.201712
6,Social Harmony,dd_893_not_to_do,Refuse the order,0.65298
6,Social Harmony,dd_1029_to_do,Follow classmates' advice,0.004571
6,Social Harmony,dd_1029_not_to_do,Not follow classmates' advice,0.087971
6,Social Harmony,dd_1176_to_do,Continue watching the show,-0.1601
6,Social Harmony,dd_1176_not_to_do,Stop watching the show,-0.065884
6,Social Harmony,dd_1205_to_do,Renewing Vows,-0.188539
6,Social Harmony,dd_1205_not_to_do,Not Renewing Vows,0.218572
6,Social Harmony,dd_1352_to_do,Pursue a relationship,-0.257574
6,Social Harmony,dd_1352_not_to_do,Not pursue a relationship,0.640073
6,Social Harmony,dd_1552_to_do,Informing the organizers,0.571445
6,Social Harmony,dd_1552_not_to_do,Not informing the organizers,-0.109275
6,Social Harmony,dd_1656_to_do,Use the case as inspiration,-0.452957
6,Social Harmony,dd_1656_not_to_do,Respect their wishes and find a new plot,0.512044
6,Social Harmony,dd_2155_to_do,Invade privacy,-0.634844
6,Social Harmony,dd_2155_not_to_do,Respect privacy,0.357969
6,Social Harmony,dd_2599_to_do,Exterminate the insects,-0.347864
6,Social Harmony,dd_2599_not_to_do,Not exterminate the insects,0.114117
6,Social Harmony,dd_2932_to_do,Keep the wallet,-0.000354
6,Social Harmony,dd_2932_not_to_do,Return the wallet,-0.14279
6,Social Harmony,dd_3363_to_do,Explain the reason for sneaking in snacks,-0.292598
6,Social Harmony,dd_3363_not_to_do,Not explain and let them believe it's normal,-0.153009
6,Social Harmony,dd_3971_to_do,Rely solely on skills,-0.269705
6,Social Harmony,dd_3971_not_to_do,Not bring survival gear,-0.213087
6,Social Harmony,dd_3979_to_do,Investigating the noise,-0.240404
6,Social Harmony,dd_3979_not_to_do,Ignoring the noise,-0.090913
6,Social Harmony,dd_4716_to_do,Request a different judge,-0.062777
6,Social Harmony,dd_4716_not_to_do,Continue with the current judge,0.068504
6,Social Harmony,dd_4797_to_do,Confessing feelings to spouse,-0.222068
6,Social Harmony,dd_4797_not_to_do,Suppressing emotions to maintain family's stability,0.338771
6,Social Harmony,dd_4871_to_do,Confront,-0.288727
6,Social Harmony,dd_4871_not_to_do,Ignore,0.043819
6,Social Harmony,dd_5957_to_do,Inflate the Student's Score,-0.227822
6,Social Harmony,dd_5957_not_to_do,Uphold the Integrity of Grading,-0.127618
6,Social Harmony,dd_6519_to_do,Confront the thief,-0.33947
6,Social Harmony,dd_6519_not_to_do,Ignore the thief,-0.135479
6,Social Harmony,dd_7001_to_do,Seeking validation from others,-0.207341
6,Social Harmony,dd_7001_not_to_do,Not building self-worth independently,-0.096903
6,Social Harmony,dd_7972_to_do,Force Liam into rehab,-0.080894
6,Social Harmony,dd_7972_not_to_do,Respect Liam's choices,-0.1715
6,Social Harmony,dd_8033_to_do,Prioritize Academic Responsibilities,-0.038156
6,Social Harmony,dd_8033_not_to_do,Participate in the Charity Event,0.06856
6,Social Harmony,dd_8366_to_do,Continue dwelling on past experiences,0.15363
6,Social Harmony,dd_8366_not_to_do,Let go of the past and focus on current projects,-0.143173
6,Social Harmony,dd_9120_to_do,Risk the journey,-0.576748
6,Social Harmony,dd_9120_not_to_do,Cancel the vet appointment,-0.122899
6,Social Harmony,dd_9473_to_do,Outshine teammates,-0.17982
6,Social Harmony,dd_9473_not_to_do,Downplay skills,0.857221
6,Social Harmony,dd_9632_to_do,Continue Street Artistry,-0.279565
6,Social Harmony,dd_9632_not_to_do,Stop Street Artistry,0.472501
6,Social Harmony,dd_10174_to_do,Quit job to pursue own venture,-0.195036
6,Social Harmony,dd_10174_not_to_do,Abandon side project,0.498042
6,Social Harmony,dd_10328_to_do,Quitting the job,-0.387735
6,Social Harmony,dd_10328_not_to_do,Not quitting the job,-0.167033
6,Social Harmony,dd_10803_to_do,Getting tattoos in visible areas,-0.542942
6,Social Harmony,dd_10803_not_to_do,Not getting tattoos in visible areas,0.838895
6,Social Harmony,dd_11514_to_do,Adopt Preferred Breed,-0.234229
6,Social Harmony,dd_11514_not_to_do,Not Adopt Preferred Breed,0.627264
6,Social Harmony,dd_12271_to_do,Encouraging Competition,-0.114159
6,Social Harmony,dd_12271_not_to_do,Discouraging Competition,0.621412
6,Social Harmony,dd_12627_to_do,Break Confidentiality,-0.156309
6,Social Harmony,dd_12627_not_to_do,Maintain Confidentiality,0.109453
6,Social Harmony,dd_12645_to_do,Reach out to family members,-0.103642
6,Social Harmony,dd_12645_not_to_do,Keep problems to yourself,0.026848
6,Social Harmony,dd_12860_to_do,Disclose Friend's Mental Health Condition,-0.295742
6,Social Harmony,dd_12860_not_to_do,Respect Friend's Privacy,0.368069
6,Social Harmony,dd_12948_to_do,Laugh at the friend,-0.509727
6,Social Harmony,dd_12948_not_to_do,Not laugh at the friend,0.364749
6,Social Harmony,dd_12998_to_do,Excuse yourself from the meeting to meditate,-0.692301
6,Social Harmony,dd_12998_not_to_do,Suppress your ruminating thoughts and stay in the meeting,0.20676
6,Social Harmony,dd_13050_to_do,Expressing honest opinion,-0.236302
6,Social Harmony,dd_13050_not_to_do,Keeping thoughts to yourself,0.05282
6,Social Harmony,dd_13141_to_do,Compromising culinary values,-0.003295
6,Social Harmony,dd_13141_not_to_do,Not compromising culinary values,-0.140271
6,Social Harmony,dd_13469_to_do,Raising the billing rate without consent,-0.22644
6,Social Harmony,dd_13469_not_to_do,Not raising the billing rate without consent,0.089109
6,Social Harmony,dd_13484_to_do,Keeping Exotic Pets,-0.278489
6,Social Harmony,dd_13484_not_to_do,Not Keeping Exotic Pets,0.115056
6,Social Harmony,dd_13864_to_do,Continue confessing online,-0.2106
6,Social Harmony,dd_13864_not_to_do,Seek traditional confession,0.441904
6,Social Harmony,dd_13920_to_do,Buy Inexpensive Items from Dollar Store,0.394277
6,Social Harmony,dd_13920_not_to_do,Buy Expensive Items from Another Store,0.076514
6,Social Harmony,dd_14011_to_do,Shielding Noah from emotional situations,-0.12405
6,Social Harmony,dd_14011_not_to_do,Not shielding Noah from emotional situations,-0.040207
6,Social Harmony,dd_14047_to_do,Demand equal contribution,-0.181483
6,Social Harmony,dd_14047_not_to_do,Not demand equal contribution,0.584717
6,Social Harmony,dd_14988_to_do,Taking away the blanket,-0.170919
6,Social Harmony,dd_14988_not_to_do,Not taking away the blanket,-0.000392
6,Social Harmony,dd_15066_to_do,Having children despite lacking parental desire.,0.297852
6,Social Harmony,dd_15066_not_to_do,Not having children despite societal pressure.,-0.128781
6,Social Harmony,dd_15538_to_do,Revealing the misconduct,-0.482873
6,Social Harmony,dd_15538_not_to_do,Not revealing the misconduct,-0.134017
6,Social Harmony,dd_16174_to_do,Respect Sarah's beliefs,0.851122
6,Social Harmony,dd_16174_not_to_do,Continue expressing his views openly,-0.15275
6,Social Harmony,dd_16600_to_do,Continue Funding,-0.357804
6,Social Harmony,dd_16600_not_to_do,Stop Funding,0.000211
6,Social Harmony,dd_16891_to_do,Continue with the pet fostering program,0.132389
6,Social Harmony,dd_16891_not_to_do,Discontinue the pet fostering program,0.090985
6,Social Harmony,dd_17423_to_do,Give a low rating,-0.2864
6,Social Harmony,dd_17423_not_to_do,Overlook the incident,0.279381
6,Social Harmony,dd_17914_to_do,Destroy the Firearm,-0.17201
6,Social Harmony,dd_17914_not_to_do,Not Destroy the Firearm,-0.139695
6,Social Harmony,dd_18806_to_do,Confining the cat indoors,-0.100903
6,Social Harmony,dd_18806_not_to_do,Letting the cat roam free,-0.135477
6,Social Harmony,dd_18820_to_do,Disclose personal bias,0.69812
6,Social Harmony,dd_18820_not_to_do,Keep your bias to yourself,-0.208165
6,Social Harmony,dd_19113_to_do,Correcting their online language use,0.111823
6,Social Harmony,dd_19113_not_to_do,Allowing them to continue using internet slang,-0.091105
6,Social Harmony,dd_19267_to_do,Confronting the Parents,-0.105222
6,Social Harmony,dd_19267_not_to_do,Not Reporting to Child Protection Services,-0.04459
6,Social Harmony,dd_19385_to_do,Accepting the Offer,-0.321309
6,Social Harmony,dd_19385_not_to_do,Rejecting the Offer,0.615049
6,Social Harmony,dd_20431_to_do,Save up and buy your own pair,0.422849
6,Social Harmony,dd_20431_not_to_do,Continue using your friend's rollerblades,-0.252364
6,Social Harmony,dd_20716_to_do,Continue to wash clothes at the hotel,-0.084806
6,Social Harmony,dd_20716_not_to_do,Seek a more sustainable alternative,-0.01985
6,Social Harmony,dd_20717_to_do,Honor her promise,0.295694
6,Social Harmony,dd_20717_not_to_do,Break her promise,-0.460566
6,Social Harmony,dd_20839_to_do,Provide personal advice,-0.261542
6,Social Harmony,dd_20839_not_to_do,Refrain from providing personal advice,0.164963
6,Social Harmony,dd_20895_to_do,Complimenting the subordinate on their attire,-0.835195
6,Social Harmony,dd_20895_not_to_do,Not complimenting the subordinate on their attire,0.482764
6,Social Harmony,dd_21098_to_do,Continue to Idolize,-0.502097
6,Social Harmony,dd_21098_not_to_do,Stop Admiring,0.354481
6,Social Harmony,dd_21173_to_do,Addressing the issue,0.656219
6,Social Harmony,dd_21173_not_to_do,Ignoring the issue,-0.058918
6,Social Harmony,dd_21961_to_do,Report the rule-breaking behavior,-0.084383
6,Social Harmony,dd_21961_not_to_do,Ignore the rule-breaking behavior,-0.14492
6,Social Harmony,dd_22090_to_do,To Genetically Modify Oneself,-0.262873
6,Social Harmony,dd_22090_not_to_do,Not to Genetically Modify Oneself,0.066927
6,Social Harmony,dd_22166_to_do,Continue Paying Child Support,0.858615
6,Social Harmony,dd_22166_not_to_do,Seek Modification to Child Support Order,-0.123734
6,Social Harmony,dd_22966_to_do,Agree to the increased budget,0.379541
6,Social Harmony,dd_22966_not_to_do,Object to the increased budget,0.035531
6,Social Harmony,dd_23052_to_do,Speak Up,0.108951
6,Social Harmony,dd_23052_not_to_do,Remain Silent,0.176777
6,Social Harmony,dd_23104_to_do,Satisfying the craving,-0.275641
6,Social Harmony,dd_23104_not_to_do,Resisting the craving,0.376534
6,Social Harmony,dd_23415_to_do,Remain Polite,-0.001646
6,Social Harmony,dd_23415_not_to_do,Confront Salesperson,-0.203568
6,Social Harmony,dd_23524_to_do,Posting the Controversial Opinion,-0.220918
6,Social Harmony,dd_23524_not_to_do,Not Posting the Controversial Opinion,0.346353
6,Social Harmony,dd_23530_to_do,Take Husband's Last Name,0.075384
6,Social Harmony,dd_23530_not_to_do,Maintain Her Own Name,-0.199562
6,Social Harmony,dd_23534_to_do,Continue to support your friend,0.418961
6,Social Harmony,dd_23534_not_to_do,Cut your friend out of your life,-0.195811
6,Social Harmony,dd_24291_to_do,Reporting Parents,-0.319581
6,Social Harmony,dd_24291_not_to_do,Keeping Silent,0.678677
6,Social Harmony,dd_24673_to_do,Continue teaching in a multicultural environment,-0.156994
6,Social Harmony,dd_24673_not_to_do,Not continue teaching in a multicultural environment,0.711225
6,Social Harmony,dd_25155_to_do,Bid on the Painting,-0.158883
6,Social Harmony,dd_25155_not_to_do,Not Bid on the Painting,-0.017426
6,Social Harmony,dd_25650_to_do,Return the painting,0.602843
6,Social Harmony,dd_25650_not_to_do,Not return the painting,-0.098592
6,Social Harmony,dd_25990_to_do,Pulls the cat's tail,-0.271273
6,Social Harmony,dd_25990_not_to_do,Does not pull the cat's tail,0.072534
6,Social Harmony,dd_26337_to_do,Pursue Career in Arts,-0.283962
6,Social Harmony,dd_26337_not_to_do,Conform to Family Expectations,0.639206
6,Social Harmony,dd_27088_to_do,Easing rules,0.007117
6,Social Harmony,dd_27088_not_to_do,Maintaining strict rules,-0.120124
6,Social Harmony,dd_27431_to_do,Indulge in Gambling,-0.278329
6,Social Harmony,dd_27431_not_to_do,Avoid Gambling,0.069114
6,Social Harmony,dd_28019_to_do,Remove the pet snake,0.517656
6,Social Harmony,dd_28019_not_to_do,Allow the pet snake to stay,-0.280632
6,Social Harmony,dd_28463_to_do,Involving ex-girlfriend in the wedding,0.024024
6,Social Harmony,dd_28463_not_to_do,Not involving ex-girlfriend in the wedding,0.160937
6,Social Harmony,dd_29070_to_do,Changing your body,-0.27415
6,Social Harmony,dd_29070_not_to_do,Not changing your body,-0.265578
6,Social Harmony,dd_29411_to_do,Letting the child watch wrestling,-0.258344
6,Social Harmony,dd_29411_not_to_do,Banning wrestling,-0.244756
6,Social Harmony,dd_29903_to_do,Overcome social anxiety and help colleagues,0.680904
6,Social Harmony,dd_29903_not_to_do,Stick to his preference of not getting involved socially,-0.050016
6,Social Harmony,dd_30285_to_do,Request the inheritance immediately,-0.154416
6,Social Harmony,dd_30285_not_to_do,Wait for an appropriate time,0.696335
6,Social Harmony,dd_31128_to_do,Return the book as is,-0.057863
6,Social Harmony,dd_31128_not_to_do,Replace the book without informing,-0.177647
6,Social Harmony,dd_31350_to_do,Continue erecting monuments,0.157127
6,Social Harmony,dd_31350_not_to_do,Stop erecting monuments,-0.304602
6,Social Harmony,dd_31622_to_do,Admit the mistake,0.316403
6,Social Harmony,dd_31622_not_to_do,Keep quiet,-0.145006
6,Social Harmony,dd_31665_to_do,Ask for the correct spelling,0.507591
6,Social Harmony,dd_31665_not_to_do,Guess the spelling,0.017599
6,Social Harmony,dd_32177_to_do,Sunbathing,-0.180297
6,Social Harmony,dd_32177_not_to_do,Not Sunbathing,0.634232
6,Social Harmony,dd_32572_to_do,Reveal damaging information,-0.190658
6,Social Harmony,dd_32572_not_to_do,Remain silent,0.417789
6,Social Harmony,dd_32679_to_do,Accommodate the student's needs,-0.246992
6,Social Harmony,dd_32679_not_to_do,Not accommodate the student's needs,0.196927
6,Social Harmony,dd_33026_to_do,Using the Handicapped Stall,-0.206936
6,Social Harmony,dd_33026_not_to_do,Not Using the Handicapped Stall,0.148571
6,Social Harmony,dd_33262_to_do,Take more than one mint,-0.242887
6,Social Harmony,dd_33262_not_to_do,Not to take more than one mint,0.359707
6,Social Harmony,dd_33470_to_do,Donating to a well-known organization with higher overhead costs,0.082947
6,Social Harmony,dd_33470_not_to_do,"Donating to a smaller, local group that might not be legitimate",-0.253263
6,Social Harmony,dd_33509_to_do,Credit the gift,0.142607
6,Social Harmony,dd_33509_not_to_do,Not credit the gift,-0.20062
6,Social Harmony,dd_33741_to_do,Delegating the task to the intern,-0.307267
6,Social Harmony,dd_33741_not_to_do,Handling the task yourself,-0.041966
6,Social Harmony,dd_33765_to_do,Prioritizing career over health,-0.172997
